,increase_5%,increase_2%
212,0.003282481350556016,0.00833971574397385
213,0.0014500276833176614,0.0036835907626375556
214,0.0002188988446108997,0.0005640507160164416
215,0.00048724056094884874,0.0012554980040788651
216,0.00036898766161501406,0.0009513308102488518
217,0.0012066944552659989,0.0031089884303212166
218,0.006564762735724449,0.016922771752655507
219,0.06809099932670594,0.17555534858608246
220,1.2076725567385437e-07,3.1021310484720744e-07
221,0.030546110025405884,0.07875805119514466
222,0.00024876968243718145,0.0006414335337877274
223,0.00010619138579443097,0.0002733607980739325
224,0.00041747855596244334,0.0010758809389919042
225,0.01500031155705452,0.03868583368730545
226,0.0016005010844171047,0.004127043088167906
227,0.01375171065044403,0.035293467884778974
228,0.007131809475660324,0.01830475114738941
229,0.0010246991829276084,0.0026380141999721527
230,0.0017878409268260002,0.004609318174302578
231,0.1322760012574196,0.3413439414167404
232,0.06290316548228264,0.16232551133203507
233,0.08891012038266659,0.22939671197021008
234,0.05536249155640602,0.14272222477960586
235,0.04797355177688599,0.12367381335282326
236,0.0016066067427396775,0.004124248813077808
237,7.086588867180054e-10,1.827037341363358e-09
238,0.034357625900425015,0.08863817338387668
239,0.0116247638037242,0.02999036826346442
240,0.00016150960939191283,0.000415108642950654
241,0.0001622253582831472,0.00041705360727757216
242,0.0013713065285682678,0.003520741703301668
243,0.0018795890531539917,0.004825531063348055
244,0.005274928490784019,0.013608079892627896
245,0.0017478402957208455,0.0045062152565661815
246,0.0027268164485991,0.007033563052743674
247,0.009752486009538174,0.025181532782256603
248,0.0010064232419133186,0.0026025794646143915
249,3.923614397086203e-05,0.00010114088627137244
250,0.003626626803636551,0.009353963580965996
251,0.004465181041717529,0.011509976805686951
252,0.0007671469169855117,0.0019778336954414844
253,0.0007581072963476182,0.001953558203101158
254,0.002212601127624512,0.005709373280405998
255,0.0011921163692474365,0.003078462111234665
256,0.0474449425984025,0.12232074332368374
257,0.010209035888791084,0.02630836492264271
258,0.12784166350507736,0.3296496413693428
259,0.30231800303649903,0.7797411267795563
260,1.3015608232701197e-05,3.357052316062618e-05
261,0.0002552191558070481,0.0006580629350785166
262,0.1277597860150337,0.3295302735886574
263,0.002872151719331741,0.007405861946791411
264,0.09071180279660225,0.233971162981987
265,4.393388494172541e-06,1.1331845111439178e-05
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.0024953517119139434,0.006436151723071932
270,0.00012785777664370835,0.000329773221636191
271,0.0044486690808534625,0.011474104915857316
272,0.011255815399169922,0.02900751513195038
273,0.0,0.0
274,0.0007591658467948437,0.0019575321179479362
275,0.0013885934065580368,0.003581007080793381
276,2.9482961085159333e-06,7.60261997836642e-06
277,0.0006419924240112305,0.001654866531729698
278,0.00010980581004358829,0.0002829141455590725
279,0.01344068401670456,0.0346343764770031
280,0.00028704735957086084,0.0007383621535934508
281,0.0007288454092741013,0.0018746782225966454
282,0.0012323171381652355,0.003177200671494007
283,0.0004178121667802334,0.0010767573061585425
284,0.0030404217102229596,0.007841120877355338
285,0.028530728576660155,0.07351386227607727
286,0.009445501960754395,0.024322613606870176
287,0.011629633324146271,0.02998282718706131
288,0.003610482541203499,0.00930552875995636
289,0.0012479172142148018,0.0032166674047112466
290,0.0014688235894143582,0.0037876729643642904
291,0.0004248441925644875,0.0010953908172398805
292,0.0015259968582689762,0.003934370669811964
293,0.0004548903839588165,0.0011722336583733558
294,0.0020685436388254166,0.00533251042920351
295,0.0012913864693641663,0.003329295374274254
296,0.00046726707108318805,0.0012053381317853927
297,0.0076072010828256605,0.01961165279638767
298,0.00061046837246418,0.0015738202369213103
299,0.00012264450818300247,0.0003162954615950584
300,2.488053572177887e-05,6.414739906787873e-05
301,0.00043775135190784933,0.001128497320625931
302,0.0003765111748240888,0.000970616862911731
303,0.002242424471333623,0.0057805469058007
304,0.007931550021231174,0.020449796282708644
305,0.0020193404818139972,0.005208778290115297
306,0.00048319195880461486,0.0012463447766527533
307,0.0035891802064478397,0.009251818767696618
308,7.239632829464971e-05,0.00018663415092695505
309,1.5727883695682975e-05,4.056075874058297e-05
310,0.0001896453157123178,0.0004888722198773175
311,0.001321245387710631,0.0034063932241871955
312,2.8315146714708026e-10,7.300103243419453e-10
313,0.0050922048139572145,0.013128642748624086
314,0.011766585904240609,0.0303420977011919
315,0.1081821508989334,0.27893410344696046
316,0.02552339453804493,0.06580324592542648
317,0.01435038184645772,0.03701336286979914
318,0.00045726683697104456,0.0011794496346721425
319,0.00901658410909772,0.023245514681309462
320,0.0013517428660839797,0.003484884287215769
321,0.0003929969523996115,0.0010131887858510018
322,0.00012243981674313546,0.0003155640325844288
323,4.862079410254955e-05,0.00012531378665566443
324,3.1705865543335677e-07,8.174261376261711e-07
325,0.0,0.0
326,8.313066246919334e-07,2.1422558296471835e-06
327,0.0013415157738924026,0.003459011096358299
328,0.0026550572497844697,0.0068472015671730046
329,5.575435030460358e-05,0.00014365629991889
330,0.0025225183424949647,0.00649916233754158
331,1.5158459914382547e-06,3.9070915710181e-06
332,7.527916767867282e-07,1.9405743141542188e-06
333,8.893899135291577e-05,0.00022926112538576126
334,0.00010356264291703701,0.00026703201039135455
335,3.8894106060266496e-05,0.00010026317213475704
336,5.2976158499717714e-05,0.0001365264823138714
337,0.00036145105946063996,0.0009321073182821274
338,2.723151594691444e-07,7.026080129144248e-07
339,0.0004857246809005737,0.0012521683518886566
340,0.00012039441148936748,0.00031037198024988174
341,0.0,0.0
342,0.0,0.0
343,0.0001657408199161291,0.0004256815202087164
344,1.7890664164951888e-08,4.607737134574563e-08
345,0.003267823986530304,0.00842737932729721
346,0.00132309722635895,0.0034132463623061777
347,0.00012351584812998772,0.0003189081342816353
348,6.909518790664151e-06,1.7817566369194537e-05
349,0.0,0.0
350,0.0,0.0
351,0.001429071344614029,0.0036777889341712
352,0.0,0.0
353,0.0,0.0
354,0.0011157301487512887,0.002877606028508395
355,0.000276036523014307,0.0007117734101712704
356,0.00036454302874207496,0.000940325993873179
357,0.00021478164100646974,0.0005539441829025745
358,0.00012514795865863562,0.0003224605151191354
359,4.780563590861857e-05,0.0001232882048729807
360,1.4320357758551836e-05,3.692142177838832e-05
361,7.519193239510059e-06,1.938151928409934e-05
362,5.656333290040493e-06,1.4576622433960438e-05
363,2.1299846544861795e-05,5.4918817926198246e-05
364,2.5007304269820453e-05,6.44770025536418e-05
365,1.6753933541476727e-05,4.315236338973045e-05
366,5.484938353672624e-05,0.00014106290590763093
367,2.2161832358688118e-06,5.708805410191417e-06
368,6.423296536505222e-05,0.00016558125089108944
369,5.405485647916794e-05,0.00013929716147482394
370,1.1929088137112558e-05,3.074650043901056e-05
371,2.6375317692756654e-05,6.799983432888984e-05
372,0.00017273659044504165,0.00044490563103556635
373,5.170939427614212e-05,0.00013327237397432328
374,8.598465563356877e-05,0.00022165389202535152
375,0.0002088803224116564,0.0005378654728680849
376,3.62376163341105e-06,9.331625962164253e-06
377,0.00013154852981120348,0.0003392306893467903
378,3.2177910917438566e-05,8.297894695866853e-05
379,9.435907842963934e-05,0.00024327404349297284
380,5.4945540875196454e-05,0.0001416282105371356
381,3.83706277096644e-06,9.899619799107313e-06
382,0.007272970816612243,0.01875887143588066
383,0.0,0.0
384,1.1814871457871049e-05,3.04695469844155e-05
385,3.8538830876350404e-05,9.938758905604482e-05
386,1.4539812477305532e-06,3.747892549581593e-06
387,0.000759298066675663,0.0019575668590068817
388,0.0054094512329101565,0.013952065786719323
389,0.00010207335177622735,0.00026319278617575767
390,0.0004429691405892372,0.0011420035710930825
391,2.0810391799546778e-05,5.365009364299476e-05
392,0.00020415436139702798,0.0005263193434774876
393,5.84065168350935e-05,0.00015059483858197926
394,0.0032791327664852144,0.00845597664308548
395,0.0003144032083749771,0.0008106874240934849
396,0.008005295790314674,0.020652365120828152
397,7.609590586274862e-05,0.00019615397381037475
398,0.000327707119718194,0.0008453295222520829
399,3.773573721991852e-07,9.735015315527561e-07
400,0.0,0.0
401,0.004892005732573569,0.01262073571723327
402,0.015072456587150692,0.038884975723251704
403,2.4428325705230236e-05,6.297485124878585e-05
404,0.0,0.0
405,0.0003190225812420249,0.0008206751175746322
406,5.205194646143354e-06,1.3389955007354729e-05
407,0.0005792017725594342,0.0014940577388405799
408,0.0,0.0
409,0.00024569503822922706,0.0006340195300579071
410,0.00023886445297300815,0.0006164237421751022
411,0.00010842462044209241,0.00028035341367125513
412,1.7231517330743373e-05,4.441613922920078e-05
413,0.0001202872114777565,0.00031025663286447525
414,6.311609028838575e-06,1.627330048009753e-05
415,4.883703108644112e-07,1.2594799684302416e-06
416,1.4771000511944294e-05,3.8102873660624025e-05
417,0.0001293341683149338,0.0003338529219776392
418,1.9376620687544346e-05,5.0010186966508624e-05
419,9.997825309710606e-09,2.5751223352472153e-08
420,1.018480850098058e-08,2.6207072223769502e-08
421,0.11250584178543091,0.2901461743774414
422,3.617891733907163e-05,9.329645402729511e-05
423,3.1275255978835046e-07,8.065609321056399e-07
424,1.43182844563853e-06,3.6920865104184484e-06
425,7.66554022114724e-05,0.0001976629208046943
426,0.00023369051180034876,0.0006026344537436963
427,1.8784607267007232e-06,4.840038380119949e-06
428,0.0,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,4.4563340393324324e-09,1.1494457566300298e-08
433,0.00011515702436864376,0.0002968782629147172
434,2.1158745934371837e-07,5.454836635908577e-07
435,6.365626618789975e-07,1.6416006016952451e-06
436,0.025333926243782043,0.065337822722435
437,2.8380035920999944e-06,7.316481347195804e-06
438,0.00010314232456684113,0.00026591208443045615
439,0.0,0.0
440,5.576297891885042e-05,0.00014376768697053194
441,1.5848220804706216e-05,4.0860786992125214e-05
442,0.00023159011495113373,0.0005967489524930715
443,0.0002466465260386467,0.0006353632787615061
444,0.00032008331255614755,0.0008230514913648367
445,0.00019425764802098275,0.0005008448614031077
446,0.00026542132361233236,0.0006842830755859614
447,0.005227906662940979,0.013479449632883072
448,0.0010344577715694905,0.002666568492949009
449,9.096169790998101e-05,0.00023443780802935362
450,0.0007159544336795807,0.0018455659682750701
451,9.982631792128086e-05,0.0002573306624740362
452,1.124301080778241e-05,2.8980299234390257e-05
453,0.00014815197931975125,0.0003820454167276621
454,0.0002895848688483238,0.0007465791454166174
455,0.00032990233898162844,0.0008505618895292282
456,2.8632427364587783e-05,7.379221796989441e-05
457,9.028796999901533e-05,0.00023265620558708905
458,1.3462184749543667e-05,3.4710731455124915e-05
459,6.674780662916601e-05,0.00017220353441499173
460,0.00011430243162438274,0.0002946574546657503
461,9.381959922611713e-07,2.4183969609439373e-06
462,1.3887067660689355e-06,3.5793249905109404e-06
463,2.319440394639969e-06,5.979466628283262e-06
464,7.616705810505664e-08,1.9632448376796675e-07
465,7.228039306937717e-08,1.8628018516028532e-07
466,2.7475676108151673e-06,7.084906376665458e-06
467,5.71691043471219e-07,1.4739272437873296e-06
468,5.517405840691936e-08,1.4229708631864923e-07
469,1.362483310047537e-06,3.5136908990098163e-06
470,4.376410569238942e-07,1.1280978944269008e-06
471,0.0,0.0
472,0.0,0.0
473,0.0,0.0
474,4.295396124507533e-08,1.1075909348437563e-07
475,0.0,0.0
476,4.939302000775933e-05,0.0001273215727545321
477,7.066592667251825e-05,0.0001821652388200164
478,0.009290469172477722,0.023944753639221193
479,0.000993270560503006,0.0025605158397555353
480,5.5511426977813245e-05,0.0001430894401371479
481,5.248264304595068e-06,1.3530636443756521e-05
482,0.00013967184768617154,0.00036010794553905723
483,0.00027328950569033625,0.0007044997994452715
484,1.5975630762986838e-06,4.118978472426533e-06
485,4.70517548173666e-06,1.2121192475780844e-05
486,1.0951121049001813e-06,2.8223565220832823e-06
487,0.0,0.0
488,0.0,0.0
489,0.0,0.0
490,0.0001020554147772491,0.0002631904364079237
491,0.0003285972600057721,0.0008474564229361713
492,3.960785358399153e-05,0.00010204913572221995
493,1.0286905337125062e-07,2.648325943737291e-07
494,2.3780484931194224e-08,6.118130646973441e-08
495,0.0,0.0
496,2.3062277561984958e-06,5.940766188781709e-06
497,2.965325875580311e-05,7.632987916469574e-05
498,2.6980846136808394e-05,6.943120338767766e-05
499,1.1598221734166145e-05,2.9847175803035497e-05
500,4.366723914444447e-05,0.00011248680421710015
501,2.416571506546461e-08,6.222845625597983e-08
502,0.00012719564256072046,0.0003273600068986416
503,5.600200891649365e-09,1.44403384265388e-08
504,0.0,0.0
505,0.0,0.0
506,9.780009422684089e-08,2.5191153725609184e-07
507,2.178879397106357e-07,5.616555883316323e-07
508,3.5647761702506386e-12,9.183247751565205e-12
509,0.0,0.0
510,0.0,0.0
511,0.0,0.0
512,0.0,0.0
513,6.289611839747521e-08,1.6202718211570756e-07
514,1.0027458469267003e-08,2.5802573160035535e-08
515,1.4459625384188256e-07,3.724955394573044e-07
516,2.9403993971645832e-06,7.5747858658432964e-06
517,1.7851885855197908e-05,4.598838265612722e-05
518,1.1404113287571817e-06,2.937822536099702e-06
519,4.353427852503955e-06,1.1214899512007832e-05
520,4.46163886343129e-07,1.1493662740103901e-06
521,0.000672981965571642,0.001731801620066166
522,2.1630588409025224e-06,5.573030944447965e-06
523,1.291773929959163e-06,3.3224824590142818e-06
524,2.595485620200634e-06,6.679998565465212e-06
525,2.264658163767308e-07,5.829089565668255e-07
526,2.7236624533543366e-07,7.010891019599512e-07
527,1.369694004766643e-06,3.526127838762477e-06
528,2.2567425295710564e-05,5.805383073538542e-05
529,8.740112571977078e-07,2.247065926436335e-06
530,2.7297039884433616e-07,7.015009916940471e-07
531,1.2342753626406192e-05,3.180657608807087e-05
532,8.113928440958261e-06,2.089574568532407e-05
533,9.480286743491889e-06,2.4456561476457865e-05
534,5.846510911360383e-07,1.5072368169203401e-06
535,1.8718521663686261e-06,4.8218877307372165e-06
536,1.9087255720514806e-06,4.9085978390648965e-06
537,1.2546079403546173e-07,3.2264645895338615e-07
538,3.908291080594063e-05,0.00010003668489307165
539,6.063127601519227e-06,1.5519190039485692e-05
540,7.449628887465224e-06,1.919096307223663e-05
541,1.992159257933963e-06,5.134128656995017e-06
542,2.5754925759974864e-07,6.632729466364254e-07
543,4.682373682968318e-06,1.20583380414173e-05
544,2.0617904638697837e-11,5.316526451792924e-11
545,4.153200525045395e-05,0.00010700394372269512
546,1.0302303368225694e-06,2.6554328369675205e-06
547,4.573303912766277e-06,1.1782473078696058e-05
548,5.336294411867857e-05,0.00013714996976032853
549,0.0,0.0
550,2.333672583568841e-06,6.0131568948272615e-06
551,8.388894664123654e-06,2.1611886193975807e-05
552,8.223506265319884e-06,2.1194354660343378e-05
553,0.0,0.0
554,0.0,0.0
555,4.072614024579525e-05,0.00010484379236772657
556,7.017379403114319e-06,1.8061258304864167e-05
557,0.00027068186974525454,0.000697101778626442
558,3.0213320717215538e-05,7.777249194681644e-05
559,1.0251687740907073e-05,2.641576825082302e-05
560,8.074534332081385e-08,2.0819019993359688e-07
561,0.0,0.0
562,1.9824658073484898e-05,5.10869361422956e-05
563,0.0,0.0
564,0.0001561608253456652,0.00040287589846365153
565,0.0,0.0
566,3.720396557589993e-06,9.589227200252936e-06
567,0.0,0.0
568,1.5594787653535605e-06,4.0170043528778475e-06
569,0.0,0.0
570,1.2446559745818377e-05,3.20754484180361e-05
571,0.0,0.0
572,0.0,0.0
573,0.000143447418987751,0.0003697354770451784
574,4.828547290712595e-05,0.00012439476133137942
575,0.0,0.0
576,1.5627093756338582e-06,4.0275098022539165e-06
577,4.1565247433027255e-08,1.0715666320902528e-07
578,2.955784928635694e-07,7.615697378059849e-07
579,7.023089716676623e-07,1.8106819193344563e-06
580,1.4084924527560362e-07,3.6315199962700716e-07
581,3.580526133067906e-06,9.228389110416174e-06
582,2.5196909609803697e-09,6.485497004177887e-09
583,0.0,0.0
584,0.0,0.0
585,0.0,0.0
586,0.0,0.0
587,0.0,0.0
588,1.4365379308583214e-06,3.6936322993133218e-06
589,0.005999443942070007,0.015434562542438508
590,7.32080263478565e-08,1.885846772856894e-07
591,3.135511240179767e-08,8.061769272535457e-08
592,0.0,0.0
593,0.0,0.0
594,0.0,0.0
595,0.0,0.0
596,5.4253980830311776e-05,0.0001395754449442029
597,3.0040447735227646e-06,7.725666638929397e-06
598,7.868463159678429e-16,2.0253170012396114e-15
599,0.0,0.0
600,3.31820382270962e-08,8.534381262143142e-08
601,5.2182054594159125e-06,1.3440365664660931e-05
602,0.0,0.0
603,7.238320000469684e-06,1.8651023104786874e-05
604,6.988257771081408e-08,1.8002969813824165e-07
605,6.610162519209553e-07,1.6977843598724575e-06
606,8.813749555201867e-09,2.2647031728411093e-08
607,0.00013929727445542812,0.00035813347462564706
608,1.692045411618892e-07,4.358493560139323e-07
609,1.6846253738040104e-06,4.337698139599524e-06
610,1.9597573234699666e-05,5.052848290163092e-05
611,0.006896477469444275,0.017768020334243774
612,1.1838237229676451e-07,3.0479556901264006e-07
613,0.0002954992828965187,0.0007609270177483558
614,3.1203093242311296e-09,8.022386945867765e-09
615,1.4229867127141915e-08,3.6641974566009594e-08
616,6.678337184945121e-06,1.7224837544374166e-05
617,1.6922623684629798e-05,4.357852918747813e-05
618,1.0176825046073646e-07,2.6227153491345233e-07
619,8.508365687448531e-07,2.1892297603189944e-06
620,4.009947717469185e-05,0.00010328078607656062
621,1.5294898186652972e-09,3.9406531477652605e-09
622,1.0075536115618888e-07,2.598822442269011e-07
623,3.245433570467867e-06,8.360986807383598e-06
624,3.425974985584617e-07,8.819173658266663e-07
625,7.902492280118168e-08,2.035452607087791e-07
626,2.6449892073869704e-06,6.814068719744682e-06
627,1.2586706591264373e-09,3.2451936129973545e-09
628,9.157880583643419e-10,2.361199786605539e-09
629,2.383802565333326e-10,6.125937315459851e-10
630,7.260155960684642e-07,1.8712766941171139e-06
631,4.5031043632093314e-10,1.1575782555439672e-09
632,1.985020016377348e-10,5.11150375075431e-10
633,1.2493670265030232e-08,3.21955670706302e-08
634,0.0,0.0
635,0.0,0.0
636,0.0,0.0
637,3.0875712988199665e-07,7.954521842912072e-07
638,0.0,0.0
639,4.774070248194039e-05,0.0001230461959503591
640,0.00010525023257732392,0.0002713237437233329
641,0.0031956452665328977,0.008232125606894493
642,0.000260036409791559,0.000670629307873547
643,8.251367312623188e-06,2.126978241628967e-05
644,1.6338622714392842e-06,4.213698493666016e-06
645,1.4218213121406734e-05,3.664824398560449e-05
646,3.187227078061551e-05,8.215215676836669e-05
647,1.7931996770203113e-06,4.615966947749257e-06
648,2.851227489300072e-06,7.341281238012015e-06
649,2.8797699138522146e-06,7.410724536515772e-06
650,0.0,0.0
651,0.0,0.0
652,0.0,0.0
653,0.0005061841775178909,0.0013045108056068421
654,0.00045970358860492706,0.0011847213976383208
655,3.107856664061546e-05,8.009173586964608e-05
656,0.00030139660573005677,0.0007766597981452942
