,increase_5%,increase_2%
4485,3.3909047509605443e-06,8.550298955518884e-06
4486,0.0003127260169442743,0.0008050627719927579
4487,2.616327143186936e-09,6.647488584349048e-09
4488,3.887436604127288e-07,9.815643755719066e-07
4489,6.691671565022261e-10,1.693106385118881e-09
4490,1.7624850472435355e-05,4.447205382119864e-05
4491,4.4694372476078574e-07,2.9025350911542774e-06
4492,-4.7172238239087165e-05,-0.0001183933448389289
4493,4.885097589867655e-07,1.228686470160028e-06
4494,1.3427171087823807e-07,3.387586963362992e-07
4495,7.023034722660667e-07,1.778205769660417e-06
4496,-0.0031240957878152843,-0.00786025873530656
4497,1.8846707839692271e-06,4.74192116619281e-06
4498,6.414150982804131e-06,1.6139849924787995e-05
4499,0.08432243162262626,0.21088225545376169
4500,4.68745983671397e-08,1.1898716428549959e-07
4501,-5.875254182683421e-10,7.197221813385113e-09
4502,9.721231619685967e-14,2.2764569362898614e-13
4503,0.007190433260824182,0.018152538923893822
4504,4.379617025551852e-08,1.1090606536890846e-07
4505,-2.436716215452179e-07,-9.983848393312656e-08
4506,1.0886859899983392e-09,2.9124096977284353e-09
4507,1.7809121525715452e-08,5.4244204680799156e-08
4508,8.818849593808409e-09,2.2558255572221245e-08
4509,-6.818488839144265e-10,-2.027969180744549e-10
4510,1.1891056409751855e-11,3.0424025084130337e-11
4511,7.833143061725422e-08,3.97831783950096e-07
4512,9.157972952001728e-06,2.3168533683056012e-05
4513,4.938340318854898e-06,1.2368778698379174e-05
4514,-4.794618673622608e-08,-7.502300664782524e-08
4515,7.6430466666352e-08,6.344930695486255e-07
4516,6.186705246363999e-09,1.74047913569666e-08
4517,9.307308774441481e-08,3.469453388825059e-07
4518,-1.8256380545957653e-05,-3.767191439512681e-05
4519,1.6727765556424857e-08,4.276512644719333e-08
4520,2.8337003081105647e-07,7.596733570098877e-07
4521,3.4950592553786915e-07,8.770308489110903e-07
4522,6.651289936708053e-07,1.6798061357403639e-06
4523,0.05808025131925568,0.14660451022770815
4524,0.014270692891221494,0.0359875540658012
4525,4.603658040259688e-07,1.1608303807985296e-06
4526,1.1484250979219012e-08,2.895797714545978e-08
4527,3.726008809628638e-07,9.395285464136123e-07
4528,0.0002230711027967627,0.0005624832079295884
4529,6.635933921558036e-08,1.673272293750756e-07
4530,3.760094096147526e-09,9.481226052987069e-09
4531,0.0,0.0
4532,0.0,0.0
4533,0.0,0.0
4534,3.906453205665912e-07,9.850242890347544e-07
4535,2.3525902025539837e-08,6.202276885233006e-08
4536,1.1889191160116751e-07,3.0289555815215864e-07
4537,0.0,0.0
4538,2.305941802387679e-08,5.8283500151901536e-08
4539,0.00014545950690843164,0.0003695220109708607
4540,2.64378254202893e-06,6.664158880827017e-06
4541,4.451316777616739e-06,1.1243496260838584e-05
4542,1.5169436008145567e-06,3.818994341432699e-06
4543,3.45242594712181e-06,8.813618955842685e-06
4544,1.680377280081302e-07,4.2942366491297435e-07
4545,0.00010590501163434237,0.0002705970442765392
4546,0.00024327242789359295,0.0006101924253435572
4547,9.618606049451045e-06,2.429139416909311e-05
4548,1.4673547317652264e-06,3.7517073067283493e-06
4549,4.332660200120881e-05,0.00011063855824852361
4550,4.804812897229567e-06,1.2109638467052718e-05
4551,2.0456951051019132e-05,5.312391815334559e-05
4552,3.417018725769594e-06,9.089338651858269e-06
4553,1.8377891981974245e-05,4.720629621110856e-05
4554,2.984990952303633e-06,7.63335080142133e-06
4555,6.617956043919548e-06,1.6887628441909327e-05
4556,2.5437016576179303e-06,6.453803786193021e-06
4557,1.6403567255474628e-07,4.208381252537947e-07
4558,1.411591803371266e-07,3.6026097245485294e-07
4559,2.8745195544615853e-06,7.216226423799526e-06
4560,6.769153004395775e-06,1.7283147037960587e-05
4561,1.1772472069715149e-06,3.033353776409058e-06
4562,6.501750265306328e-08,2.1569036185974255e-07
4563,1.2774295409210026e-05,3.272783207567408e-05
4564,5.91239782050252e-07,1.5079403191339225e-06
4565,2.3259162990143523e-07,6.017273024190217e-07
4566,1.0082983458414673e-07,2.586192847229541e-07
4567,2.5029294192790982e-15,5.3551048040390015e-15
4568,1.196360140456818e-07,3.156023865449242e-07
4569,0.00019309434710256757,0.0004886947682853788
4570,4.361337660229765e-07,1.2327882547688205e-06
4571,4.151375746005215e-09,1.520697373780422e-08
4572,1.98439739963942e-05,4.9611576921524825e-05
4573,2.6544528407044708e-05,6.6932820124086e-05
4574,6.616929226765933e-20,1.674216321134736e-19
4575,7.135071719990837e-11,1.7838269603071e-10
4576,1.773711909081044e-11,4.4798879736518414e-11
4577,1.1172342169629701e-10,2.8218120677081517e-10
4578,0.0,0.0
4579,6.912159733474255e-17,1.7325874068774283e-16
4580,6.745826172991656e-07,1.7038023691857233e-06
4581,7.502477100945065e-20,1.8933693588657487e-19
4582,2.3185266961531226e-15,6.09460563179981e-15
4583,2.7034600559318277e-08,6.842052840715951e-08
4584,2.751820210425649e-06,6.978237868621363e-06
4585,7.57452664856828e-12,2.8378854239008433e-11
4586,3.9997833034488566e-11,9.999789178946616e-11
4587,4.507113270228729e-07,1.1282168889592865e-06
4588,1.1304070940241217e-09,2.8345145983621474e-09
4589,8.616601186804473e-08,2.2399792220676318e-07
4590,0.0,0.0
4591,0.0,0.0
4592,0.0,0.0
4593,5.6174394576373745e-09,1.4189465437084436e-08
4594,8.279478857730283e-09,2.0913696294883268e-08
4595,4.180788346275222e-11,1.0560480313870357e-10
4596,1.4438579114539608e-11,3.2287373755934824e-11
4597,0.0,0.0
4598,0.0,0.0
4599,0.0,0.0
4600,8.573355171392904e-10,2.1654580932590764e-09
4601,1.338950385161297e-10,3.3821394436017725e-10
4602,3.445092893343826e-10,8.702215660036926e-10
4603,5.20954284183972e-10,1.3159118673229386e-09
4604,7.063079010549699e-16,5.481567422194189e-16
4605,3.533725466695614e-10,8.926124392019119e-10
4606,0.0,0.0
4607,8.500372015987523e-09,2.147140212036902e-08
4608,0.0,0.0
4609,1.03993788769003e-07,2.603544937010156e-07
4610,3.843890433199704e-08,9.7118740552105e-08
4611,7.861660146154464e-07,1.9844526118272373e-06
4612,2.549978334922343e-06,6.432096014730633e-06
4613,7.47766708303243e-05,0.00018975347799621522
4614,0.0,0.0
4615,0.0,0.0
4616,1.312928827246651e-09,3.340371403055542e-09
4617,0.0,0.0
4618,2.4728099162985018e-11,7.033201254103006e-11
4619,0.0,0.0
4620,0.0,0.0
4621,0.0,0.0
4622,5.363779509934829e-10,1.5255738335326895e-09
4623,1.7237279154869612e-08,4.353438480939076e-08
4624,-4.8914636834524575e-08,-1.2305096031923313e-07
4625,3.2242645029327833e-09,8.144061640450674e-09
4626,2.0490876454459793e-10,5.17559061790962e-10
4627,4.3693314296433524e-11,1.103676972888934e-10
4628,1.365636925356739e-10,3.449547498348693e-10
4629,4.0162497100482147e-11,1.0144779349730015e-10
4630,6.590683078684379e-10,1.672631668043323e-09
4631,2.587925280295167e-11,6.537050830957015e-11
4632,0.0,0.0
4633,0.0,0.0
4634,2.8893688213429414e-09,7.298489486856852e-09
4635,8.882260081009008e-10,2.243555158202071e-09
4636,3.4884252090705556e-10,8.811689244794252e-10
4637,3.32823901771917e-14,8.346710345108477e-14
4638,2.0357811263238545e-10,5.19416525548877e-10
4639,2.015621180362359e-11,5.0997943503716675e-11
4640,7.134725069590786e-11,1.8033995161204076e-10
4641,5.674383111909265e-09,1.4296703222498764e-08
4642,0.0,0.0
4643,5.750359468947863e-11,1.4752813149243594e-10
4644,2.0937078716087853e-10,5.291657939778816e-10
4645,1.108275941805914e-08,2.812931679363828e-08
4646,1.5303427580874995e-09,3.867044343678572e-09
4647,0.0,0.0
4648,6.234865810023621e-06,1.5755573746515437e-05
4649,0.0,0.0
4650,2.6538082589395344e-06,6.730200408957899e-06
4651,5.498097026901405e-11,1.391457214907632e-10
4652,3.6493245570454746e-09,9.214325524226297e-09
4653,2.7902792498935015e-09,7.044131845759694e-09
4654,-9.757157671265304e-08,-2.5510439730715005e-07
4655,8.255067794380011e-09,2.114514033564774e-08
4656,2.4033586585574085e-08,6.072390521330817e-08
4657,5.282982561766403e-08,1.3346576346521032e-07
4658,4.364365798892322e-10,1.1026521618759944e-09
4659,3.3671945893729568e-09,8.506206911988557e-09
4660,-7.411893099080771e-06,-1.865702047175728e-05
4661,2.149830919606188e-09,5.4301542250527745e-09
4662,1.3496381565462798e-05,3.408612937200815e-05
4663,2.009264837484807e-06,5.11199896922335e-06
4664,1.9067379429179708e-07,4.820778355933726e-07
4665,-3.009467945958022e-10,-5.092650976621372e-10
4666,9.757445598029823e-14,7.984216682938028e-14
4667,0.0003616162953756284,0.0009132000982864992
4668,2.293935332490946e-07,5.797871247923467e-07
4669,-5.966041237115861e-09,3.923610507627018e-09
4670,0.0,0.0
4671,6.404461702913977e-09,1.664845066079579e-08
4672,0.0,0.0
4673,1.662844066740945e-07,4.7294848063029347e-07
4674,6.044047790032536e-15,4.677773723926748e-15
4675,6.245412111866245e-09,1.57846849924681e-08
4676,1.8856200838854422e-08,4.763475378967996e-08
4677,1.3306779510458e-08,3.362661973369541e-08
4678,9.051525125869375e-11,2.3134046818995558e-10
4679,1.1788923290441744e-07,2.984385710587958e-07
4680,9.339327189081814e-10,2.3761613892929744e-09
4681,8.844082414725561e-09,2.2430393619288227e-08
4682,-1.5790941051818663e-10,-1.1165665273438207e-10
4683,1.0572867999144363e-08,2.6732763639301994e-08
4684,4.715456416306552e-09,1.1943051817070228e-08
4685,2.69310503907036e-07,6.802005611789354e-07
4686,5.7873548939824105e-12,1.4617994565924165e-11
4687,2.4289010473194137e-07,6.13389380897388e-07
4688,0.000133998723012628,0.0003383987838488538
4689,0.0,0.0
4690,9.99082036154505e-07,2.523043575225529e-06
4691,4.497258900109103e-09,1.1357284077668339e-08
4692,8.726900063975336e-07,2.203875756360503e-06
4693,9.671237249406773e-10,2.4423514018572235e-09
4694,0.0,0.0
4695,0.0,0.0
4696,0.0,0.0
4697,0.0,0.0
4698,7.292167004013805e-10,1.8415471105299728e-09
4699,5.470181122291251e-12,1.3874314504391805e-11
4700,2.4210132106418313e-08,6.114695440282958e-08
4701,0.0,0.0
4702,8.144149501561059e-10,2.0568578133719487e-09
4703,3.607718142156955e-07,9.114393431809731e-07
4704,7.814299242454582e-09,1.9738106046133906e-08
4705,4.246165871154517e-08,1.0725201154127716e-07
4706,0.0,0.0
4707,3.9544293460494373e-07,9.988774069206556e-07
4708,3.611853830807376e-08,9.123109472602664e-08
4709,2.1612350293726196e-06,5.460385701357155e-06
4710,1.6189014576957562e-06,4.08861055248417e-06
4711,5.506224646887859e-08,1.390858903141634e-07
4712,1.5708028292283416e-07,3.968369524664013e-07
4713,1.5018806262523866e-06,3.7947191006969663e-06
4714,1.1033731589559467e-06,2.7892391729110387e-06
4715,4.997500972077251e-05,0.00012637701964750885
4716,5.082050704913854e-09,1.2901453160338862e-08
4717,3.935380488168448e-06,9.944267477840185e-06
4718,1.515713319997303e-06,3.829097192618065e-06
4719,4.583931334200315e-07,1.1581107698730193e-06
4720,1.1294017103864463e-08,2.8533885951219415e-08
4721,1.576442852638138e-09,3.983262174642732e-09
4722,5.740166828218208e-09,1.4500974258680798e-08
4723,5.6982430513016885e-08,1.4395285487989896e-07
4724,1.8182637308927953e-07,4.5957283644384007e-07
4725,4.56948129394732e-08,1.1546008243385587e-07
4726,1.5525674599302874e-08,3.9267698767616827e-08
4727,4.598680271883495e-07,1.1619845633977094e-06
4728,2.0690605917479843e-08,5.226167826913297e-08
4729,2.9715626369579695e-09,7.505628003855236e-09
4730,4.668967449106276e-12,1.1833952157758175e-11
4731,4.782962205354124e-09,1.205539195689198e-08
4732,1.6594563358012238e-09,4.1934429791581344e-09
4733,3.4061429037246856e-06,8.606601566076279e-06
4734,2.464557518749189e-09,6.226050514044346e-09
4735,1.7610901295483925e-11,4.4510091584015754e-11
4736,3.933852390218817e-10,9.912574710142509e-10
4737,1.2676796987943816e-07,3.2086851305211894e-07
4738,0.0,0.0
4739,0.0,0.0
4740,4.18161512916182e-14,1.0540927966595781e-13
4741,1.2708314844900315e-12,3.205922203264322e-12
4742,0.0,0.0
4743,3.676800670859848e-11,9.27127970840047e-11
4744,6.419824341719504e-09,1.6182958970603067e-08
4745,2.1645528325286987e-13,5.458352757559125e-13
4746,4.038358825120269e-13,1.0204860880769217e-12
4747,1.1825629656527782e-09,2.988074861605128e-09
4748,1.724395969467878e-07,4.3555751756503017e-07
4749,8.758180456425179e-13,2.2135578490178887e-12
4750,6.472867095652645e-13,1.631048340389185e-12
4751,2.6916565548162906e-10,6.798061222070828e-10
4752,3.7782418075948956e-11,9.560794569551944e-11
4753,2.643697298481129e-09,6.678852863842621e-09
4754,0.0,0.0
4755,0.0,0.0
4756,0.0,0.0
4757,7.014303980395197e-08,1.7721018055453897e-07
4758,8.123621449340135e-08,2.0525920391082762e-07
4759,1.6916804597713053e-08,4.2735495022498076e-08
4760,3.401727572781965e-08,8.612360601546243e-08
4761,6.502363059553318e-09,1.644108672917355e-08
4762,3.1587223219275986e-12,8.1103697624485e-12
4763,4.617461818270385e-09,1.1657471295620781e-08
4764,1.045595304458402e-08,2.641119426698424e-08
4765,1.7913039191626011e-09,4.525885407929309e-09
4766,1.0682443553378107e-09,2.697869042094681e-09
4767,9.8618351330515e-11,2.4915688436522033e-10
4768,8.403532092415845e-15,2.1231755908956983e-14
4769,7.965334283653647e-09,2.0127119118114933e-08
4770,0.0,0.0
4771,5.6110702687874434e-08,1.417404948733747e-07
4772,0.0,0.0
4773,2.3499226430431008e-07,5.913438687566668e-07
4774,4.570974531816319e-09,1.1552902637049555e-08
4775,5.809985168743879e-07,1.467772492498625e-06
4776,1.1305042116873665e-08,2.8514275207271564e-08
4777,1.2512064375914632e-07,3.1756712414789947e-07
4778,0.0,0.0
4779,0.0,0.0
4780,0.0,0.0
4781,1.9521455396898095e-09,5.007479481719201e-09
4782,3.217793232579425e-11,7.768031844079815e-11
4783,0.0,0.0
4784,1.3949616595709813e-10,3.512900011628517e-10
4785,7.58837293687975e-10,2.0988957385270625e-09
4786,1.0982359368583161e-12,2.6512367323761053e-12
4787,6.506056015496142e-09,1.648538176959846e-08
4788,-1.5750839229440316e-08,-3.9534038369311024e-08
4789,1.7582714397576636e-08,4.455944374058163e-08
4790,3.7327194046810063e-13,9.428828180446657e-13
4791,5.911412554269191e-10,1.4935689978301526e-09
4792,1.3651695480803026e-09,3.448093251790851e-09
4793,2.920131953487726e-11,7.378295788385004e-11
4794,4.8229482054011896e-09,1.2176465446827934e-08
4795,5.895601425436325e-10,1.489723714257707e-09
4796,0.0,0.0
4797,4.899798391852528e-08,1.2377362977713347e-07
4798,6.489933724515141e-08,1.6395662957802415e-07
4799,3.935323939658702e-07,9.94683773489669e-07
4800,1.491571310907602e-14,3.7814061215613034e-14
4801,6.759432690159884e-10,1.7069625791918952e-09
4802,1.1850186201627368e-09,3.4092619316652415e-09
4803,1.1070506516261957e-09,2.816929503751453e-09
4804,2.6314459209970662e-09,6.649328246567166e-09
4805,6.040003610542045e-08,1.5302655257983132e-07
4806,0.0,0.0
4807,2.988034355439595e-09,7.61215330567211e-09
4808,2.6280381716787815e-09,6.722533384163398e-09
4809,3.883849009871483e-07,9.871498704887928e-07
4810,7.187864946899936e-09,1.830803837219719e-08
4811,1.0276830717921258e-06,2.6011425133328885e-06
4812,3.7900506854057314e-06,9.576206582598388e-06
4813,0.0,0.0
4814,8.077896097674966e-07,2.110249236226082e-06
4815,2.1085009138914754e-09,5.3731877233076375e-09
4816,6.483649055007845e-08,1.6377995070070028e-07
4817,2.9264622935443183e-09,7.397871479042806e-09
4818,1.4988011019304395e-06,3.8000896787270904e-06
4819,6.549487006850541e-08,1.7955178034026178e-07
4820,2.961681436281651e-07,7.542781389784067e-07
4821,1.6426268848590555e-08,4.202889525913633e-08
4822,5.5851320503279566e-08,1.4172082545701414e-07
4823,1.7057701043086126e-09,4.358215461252258e-09
4824,-8.138807658106089e-06,-2.0482009302824737e-05
4825,7.370215662376722e-10,1.8733289434749167e-09
4826,1.2264135889708996e-06,3.092525002080947e-06
4827,3.3153773173689843e-06,8.601626064628363e-06
4828,3.1700072402600195e-08,8.170805225381628e-08
4829,5.832651094533503e-08,1.4682847005315125e-07
4830,1.9985017593072973e-13,1.184253641898711e-12
4831,3.246907866850961e-07,8.188569196208846e-07
4832,6.378330116422148e-08,1.6579133296181678e-07
4833,1.3948811916634441e-08,3.8581528264330696e-08
4834,1.0075170266645727e-09,2.5966842240450207e-09
4835,2.544189034961164e-08,6.526139558991417e-08
4836,2.2654938547930217e-09,5.95271048223367e-09
4837,2.278665959238424e-09,5.500897095771507e-09
4838,-7.103776138706053e-11,-9.309049578121175e-11
4839,4.855926026721136e-10,1.26926135726535e-09
4840,1.8179793449235148e-08,4.63090500124963e-08
4841,5.415381939383224e-08,1.3726594293257222e-07
4842,1.0394997370894999e-08,2.7361487795133143e-08
4843,4.40011924947612e-08,1.2008028686977923e-07
4844,7.184071015217342e-09,1.845022050110856e-08
4845,2.0754334778757766e-08,5.294524403871037e-08
4846,9.333343594335019e-09,3.1279067683499304e-08
4847,2.282366986037232e-08,5.78049392788671e-08
4848,4.173659533262253e-08,1.0627339349593967e-07
4849,1.3734693689912091e-08,3.473053571360651e-08
4850,0.0,0.0
4851,4.2625562995672223e-05,0.00010787530320882798
4852,1.7988947322592139e-06,4.549936677794903e-06
4853,0.0,0.0
4854,9.712221517474974e-10,2.4554345052365536e-09
4855,2.023264608226327e-10,5.115689799026767e-10
4856,3.310623678844422e-07,8.382060410222039e-07
4857,1.1016873764901902e-09,2.7841889171895672e-09
4858,0.0,0.0
4859,0.0,0.0
4860,0.0,0.0
4861,0.0,0.0
4862,0.0,0.0
4863,4.388005199871259e-10,1.1190056302439188e-09
4864,1.3343995378818362e-09,3.3885379452840425e-09
4865,8.658758360979846e-12,2.1950236714474158e-11
4866,7.461653149221093e-11,1.894456217996776e-10
4867,4.637772798538208e-06,1.172742373496294e-05
4868,1.7555457830894737e-08,4.467966192169115e-08
4869,2.8975837631151078e-08,7.417123392224311e-08
4870,1.3663821300724521e-08,3.44912679574918e-08
4871,8.844703750219196e-08,2.2615287685766816e-07
4872,2.6564623112790287e-08,6.793467298848554e-08
4873,2.505289309192449e-07,6.377115345094353e-07
4874,1.0695673590525984e-06,2.688153580762446e-06
4875,2.1811065054498615e-07,5.513006171677261e-07
4876,8.307150425389408e-08,2.1161239675711842e-07
4877,1.1813801142852753e-07,3.0167992151109504e-07
4878,1.4392757390160114e-06,3.633046776754782e-06
4879,5.942693933320698e-09,1.5626411237462887e-08
4880,1.5198462679109072e-09,3.877068744259305e-09
4881,1.34567832457833e-07,3.427665578201413e-07
4882,2.4047241639345883e-07,6.122060539200902e-07
4883,1.6039935685694217e-07,4.098679660819471e-07
4884,1.475529297022149e-08,3.7646774493623525e-08
4885,9.06927278265357e-09,2.308580558747053e-08
4886,3.4888153459178282e-09,8.890327764675021e-09
4887,2.5544168893247843e-08,6.475323042832315e-08
4888,1.9837547733914106e-08,5.06627079739701e-08
4889,1.176609069807455e-08,3.008936635160353e-08
4890,1.310564874438569e-08,3.4068982349708676e-08
4891,1.998279292602092e-07,5.121530352625996e-07
4892,1.9742855802178384e-09,5.0156402867287394e-09
4893,2.419877564534545e-10,6.14076852798462e-10
4894,4.1864952072501184e-10,1.063310308381915e-09
4895,7.317589097510791e-11,1.8504161653254414e-10
4896,2.890054884119309e-10,7.393145006062696e-10
4897,8.741613186430186e-08,2.22427008789964e-07
4898,1.1375270914868451e-09,2.8894950228277597e-09
4899,2.918267597351587e-12,7.53057503288801e-12
4900,5.881370379938744e-10,1.4902438251738204e-09
4901,2.847168255830184e-07,7.225256441161037e-07
4902,9.672844053509876e-15,2.445995411770596e-14
4903,1.2440782449357757e-15,3.1523036264635706e-15
4904,6.326931156763748e-13,1.600489865083432e-12
4905,2.589188582646784e-12,6.547343772922432e-12
4906,9.660932165367343e-15,2.462358401900122e-14
4907,5.113739280204755e-11,1.293123372079208e-10
4908,7.923101409687662e-09,2.004264529387001e-08
4909,1.7181035119051557e-12,4.344610022855022e-12
4910,5.78250186400453e-13,1.4792392066809157e-12
4911,1.5505143492191566e-09,3.960094789363211e-09
4912,6.992130182334222e-08,1.7670937516959384e-07
4913,1.8533063303038942e-10,4.782438063557493e-10
4914,1.6517632883683573e-13,4.1853219046039665e-13
4915,6.927665090188384e-10,1.7490171012468634e-09
4916,1.237874384969473e-10,3.1308550387620926e-10
4917,7.38837302196771e-09,1.8807961518177762e-08
4918,0.0,0.0
4919,0.0,0.0
4920,9.284636707889149e-10,2.345373837670195e-09
4921,2.266433075419627e-10,5.727226152885124e-10
4922,1.2548914019134828e-09,3.1703929707873614e-09
4923,8.086785819614305e-09,2.0427308656508103e-08
4924,2.3203457521958627e-10,5.864269328412774e-10
4925,5.155789366995123e-12,1.3047717480674237e-11
4926,0.0,0.0
4927,1.1320581552354269e-10,2.8587655947376334e-10
4928,1.6144367473316378e-09,4.078913458215538e-09
4929,4.4656814316113014e-10,1.1281468650850001e-09
4930,2.3073291686159793e-11,5.828519238093576e-11
4931,2.0725203830807006e-10,5.235184030425444e-10
4932,2.942829979701855e-14,7.437776350371905e-14
4933,2.5719338191265708e-09,6.497043221315835e-09
4934,0.0,0.0
4935,9.501945925876498e-09,2.4004879320273176e-08
4936,0.0,0.0
4937,1.84098239231389e-07,4.6103723696433005e-07
4938,8.755065937293693e-10,2.212118983152323e-09
4939,0.0,0.0
4940,0.0,0.0
4941,0.0,0.0
4942,0.0,0.0
4943,0.0,0.0
4944,0.0,0.0
4945,5.0107652000974665e-12,1.3067146745981972e-11
4946,0.0,0.0
4947,0.0,0.0
4948,-9.175353454793367e-14,5.614965274958195e-13
4949,7.0291794429522275e-12,1.9512584003678057e-11
4950,1.0437214239544802e-12,2.6769004914939385e-12
4951,1.554080234200228e-09,3.91717852835427e-09
4952,-1.2463190068956464e-10,-3.034330511582084e-10
4953,5.830334717757068e-09,1.4753307001228678e-08
4954,2.549490041019453e-10,6.44130303953716e-10
4955,1.589172125022742e-10,4.01464073547686e-10
4956,3.255542924307519e-11,8.223032364185201e-11
4957,3.142855484838947e-11,7.938469207147137e-11
4958,7.538227691838984e-10,1.903571750517585e-09
4959,1.174687756702042e-10,2.9674158213310876e-10
4960,6.014878181304084e-10,1.5194065408650203e-09
4961,1.0386967346676102e-10,2.626222556045832e-10
4962,3.6388586595421657e-09,9.192456695018337e-09
4963,6.040780217153951e-08,1.5259151731152087e-07
4964,2.0230023949352474e-12,5.116297735696662e-12
4965,1.5875954431976426e-11,4.028138300782303e-11
4966,4.103567771380767e-10,1.1878718141815626e-09
4967,1.280996948480606e-10,3.2743929114076313e-10
4968,1.8559281852503773e-10,4.698256288975245e-10
4969,1.444008617545478e-08,3.638840331404936e-08
4970,0.0,0.0
4971,5.17414173373254e-11,1.3304177923600945e-10
4972,1.8678913693293e-10,4.751014876092085e-10
4973,1.6265687881968915e-08,4.190726450178772e-08
4974,3.161326221743366e-10,8.040861448534998e-10
4975,0.0,0.0
4976,7.741848044097424e-07,1.9570853777695448e-06
4977,0.0,0.0
4978,2.3151583923026918e-07,6.067989573348314e-07
4979,1.3789705917588437e-10,3.505134714032465e-10
